id_transaksi,id_user,timestamp,tipe_mutasi,deskripsi_mutasi,catatan_mutasi,mcc,nominal,sisa_saldo,kategori_besar,kategori_detail,label_anomali,gt_kategori_besar,gt_kategori_detail
TRX-90057,USR-467,2026-02-05 21:24:00,Debit,TRANSMART CARREFOUR,-,5411,72763.72,8877080.86,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-88867,USR-303,2026-02-05 21:25:00,Debit,SPBU PERTAMINA,-,5541,28662.65,1750353.02,Needs,Transportasi,0,Needs,Transportasi
TRX-89756,USR-340,2026-02-05 21:25:00,Debit,CAFE AESTHETIC,-,5814,82920.87,3147772.16,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-89155,USR-343,2026-02-05 21:25:00,Debit,PARKIR,-,4121,3516.52,3304628.05,Needs,Transportasi,0,Needs,Transportasi
TRX-88948,USR-397,2026-02-05 21:25:00,Debit,MIE AYAM ABANG,-,5814,19991.69,4335208.38,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88816,USR-408,2026-02-05 21:25:00,Debit,ALFAMIDI,-,5411,100343.57,7510834.61,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-88260,USR-438,2026-02-05 21:25:00,Debit,PARKIR,-,4121,5311.68,4569275.73,Needs,Transportasi,0,Needs,Transportasi
TRX-88572,USR-140,2026-02-05 21:26:00,Debit,PEPPER LUNCH,-,5812,71307.3,616615.69,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-89781,USR-265,2026-02-05 21:26:00,Debit,PUBG MOBILE UC,-,7999,66098.58,464201.91,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89941,USR-277,2026-02-05 21:26:00,Debit,TIMEZONE,-,7999,227995.61,1231931.05,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88643,USR-347,2026-02-05 21:26:00,Debit,CGV CINEMAS,-,7832,495651.79,829145.77,Wants,Hiburan & Langganan,1,Wants,Hiburan & Langganan
TRX-88983,USR-482,2026-02-05 21:26:00,Debit,MOBILE LEGENDS DM,-,7999,62149.4,5112599.31,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89617,USR-202,2026-02-05 21:27:00,Debit,FREE FIRE DM,-,7999,37866.75,1678508.04,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89218,USR-207,2026-02-05 21:27:00,Debit,RUMAH MAKAN PADANG,-,5812,28459.5,2458303.25,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88423,USR-249,2026-02-05 21:27:00,Debit,GALON & GAS,-,5499,34675.63,3586744.8,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-88133,USR-254,2026-02-05 21:27:00,Debit,PEPPER LUNCH,-,5812,120194.47,2889055.33,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-89196,USR-379,2026-02-05 21:27:00,Debit,FREE FIRE DM,-,7999,13739.82,5592.67,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88045,USR-418,2026-02-05 21:27:00,Debit,PASAR TRADISIONAL,-,5411,125880.5,24702725.72,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-89130,USR-461,2026-02-05 21:27:00,Debit,GOJEK INDONESIA,-,4121,19813.6,14359996.09,Needs,Transportasi,0,Needs,Transportasi
TRX-89303,USR-293,2026-02-05 21:28:00,Debit,SPBU VIVO,-,5541,104243.01,952720.89,Needs,Transportasi,0,Needs,Transportasi
TRX-89429,USR-464,2026-02-05 21:28:00,Debit,"TRF KE YUSUF YULIARTI, S.PT",beli baju,4829,26869.48,34699731.7,Transfer,Transfer P2P,0,Wants,Belanja Online & Fashion
TRX-88840,USR-299,2026-02-05 21:29:00,Debit,DISNEY+ HOTSTAR,-,4899,49000.0,3700727.24,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89447,USR-041,2026-02-05 21:30:00,Debit,NASI KUNING BU NUNUNG,-,5812,22513.73,688874.89,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-89026,USR-165,2026-02-05 21:30:00,Debit,ALFAMART,-,5411,49829.47,406893.73,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-89322,USR-216,2026-02-05 21:30:00,Debit,THRIFT SHOP IG,-,5651,92074.35,359081.05,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-88903,USR-220,2026-02-05 21:30:00,Debit,TRF KE H. WAGE LESTARI,uang kos,4829,94773.62,2496457.76,Transfer,Transfer P2P,0,Needs,Tagihan & Utilitas
TRX-89047,USR-233,2026-02-05 21:30:00,Debit,BENGKEL MOTOR,-,7538,7174.08,267578.22,Needs,Transportasi,0,Needs,Transportasi
TRX-88920,USR-290,2026-02-05 21:30:00,Debit,JANJI JIWA,-,5814,23153.66,647979.96,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-90072,USR-500,2026-02-05 21:30:00,Debit,FREE FIRE DM,-,7999,28887.77,21266676.6,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88230,USR-111,2026-02-05 21:32:00,Debit,OVO/DANA/GOPAY,-,6540,87025.27,619825.39,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-89348,USR-201,2026-02-05 21:32:00,Debit,FORE COFFEE,-,5814,24905.13,1794091.62,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-89236,USR-283,2026-02-05 21:32:00,Debit,ALFAMIDI,-,5411,87217.15,2334729.08,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-89641,USR-402,2026-02-05 21:32:00,Debit,PUBG MOBILE UC,-,7999,100135.51,24745202.23,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-87538,USR-441,2026-02-05 21:32:00,Debit,VIDIO.COM,-,4899,35000.0,6896487.73,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89864,USR-364,2026-02-05 21:33:00,Debit,PUSKESMAS,-,8099,12926.9,1609525.06,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-87787,USR-478,2026-02-05 21:33:00,Debit,RUMAH MAKAN PADANG,-,5812,33340.13,33677345.95,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88468,USR-164,2026-02-05 21:34:00,Debit,RUMAH MAKAN PADANG,-,5812,30490.11,19249.9,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-88307,USR-182,2026-02-05 21:34:00,Debit,INDOMIE REBUS WARUNG,-,5814,8375.38,1412010.19,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-89989,USR-344,2026-02-05 21:34:00,Debit,BAKSO GEROBAK,-,5814,25892.86,775539.07,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88446,USR-468,2026-02-05 21:34:00,Debit,MIE GACOAN,-,5814,22133.8,27812683.5,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88965,USR-308,2026-02-05 21:35:00,Debit,STARBUCKS,-,5814,84919.63,2436689.82,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-87855,USR-325,2026-02-05 21:35:00,Debit,NETFLIX,-,4899,189342.0,2388983.24,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-87877,USR-087,2026-02-05 21:36:00,Debit,CGV CINEMAS,-,7832,57978.63,903300.48,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89142,USR-243,2026-02-05 21:36:00,Debit,INDOMARET,-,5411,52005.99,3359224.56,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-88130,USR-254,2026-02-05 21:36:00,Debit,KOPI KENANGAN,-,5814,32058.58,3136712.07,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88326,USR-196,2026-02-05 21:37:00,Debit,FORE COFFEE,-,5814,27938.08,330230.88,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-89186,USR-379,2026-02-05 21:37:00,Debit,PEPPER LUNCH,-,5812,177261.34,345558.9,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-89229,USR-207,2026-02-05 21:38:00,Debit,BIS ANTAR KOTA,-,4111,81244.86,1986202.59,Needs,Transportasi,0,Needs,Transportasi
TRX-88371,USR-211,2026-02-05 21:38:00,Debit,NASI PADANG SEDERHANA,-,5812,31796.27,1219883.18,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88681,USR-381,2026-02-05 21:38:00,Debit,BAKSO LAPANGAN TEMBAK,-,5812,42888.73,248782.34,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-87710,USR-392,2026-02-05 21:38:00,Debit,BREADTALK,-,5814,207583.64,234959.51,Wants,F&B dan Nongkrong,1,Wants,F&B dan Nongkrong
TRX-88194,USR-463,2026-02-05 21:38:00,Debit,FOTO STOCK ONLINE,-,5734,12944.93,11671826.51,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-89408,USR-477,2026-02-05 21:38:00,Debit,GRAB INDONESIA,-,4121,47255.45,27815108.46,Needs,Transportasi,0,Needs,Transportasi
TRX-88782,USR-369,2026-02-05 21:39:00,Debit,TOKO ALAT TULIS,-,5943,28347.03,3415034.21,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-88622,USR-437,2026-02-05 21:39:00,Debit,ES TEH KAMPUS,-,5814,5560.49,31816798.23,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-87772,USR-466,2026-02-05 21:39:00,Debit,MOBILE LEGENDS DM,-,7999,77381.91,26148844.58,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89413,USR-009,2026-02-05 21:40:00,Debit,TRF KE LALITA HAKIM,bayar buku,4829,67224.26,1050873.83,Transfer,Transfer P2P,0,Needs,Groceries & Kebutuhan Pokok
TRX-89250,USR-257,2026-02-05 21:40:00,Debit,SPBU PERTAMINA,-,5541,84477.93,1672532.77,Needs,Transportasi,0,Needs,Transportasi
TRX-87436,USR-389,2026-02-05 21:40:00,Debit,YOSHINOYA,-,5812,417454.64,2130548.51,Wants,F&B dan Nongkrong,1,Needs,F&B dan Nongkrong
TRX-89422,USR-464,2026-02-05 21:40:00,Debit,SPBU VIVO,-,5541,72648.89,35345884.88,Needs,Transportasi,0,Needs,Transportasi
TRX-87643,USR-056,2026-02-05 21:41:00,Debit,APPLE MUSIC,-,4899,65245.0,82916.31,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88896,USR-220,2026-02-05 21:41:00,Debit,SOLARIA,-,5812,61450.98,2898618.98,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-87686,USR-452,2026-02-05 21:41:00,Debit,VIDIO.COM,-,4899,38550.0,25094526.26,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-87791,USR-478,2026-02-05 21:41:00,Debit,FREE FIRE DM,-,7999,34515.19,33510979.95,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89220,USR-207,2026-02-05 21:42:00,Debit,WARTEG,-,5812,21661.44,2414513.25,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-89728,USR-264,2026-02-05 21:42:00,Debit,TRF KE LASMONO TAMBA,patungan air,4829,52696.55,23705.95,Transfer,Transfer P2P,0,Needs,Tagihan & Utilitas
TRX-87800,USR-322,2026-02-05 21:42:00,Debit,GRAB INDONESIA,-,4121,2000.0,2080493.35,Needs,Transportasi,0,Needs,Transportasi
TRX-87427,USR-372,2026-02-05 21:42:00,Debit,SHABURI SHABU-SHABU,-,5812,189397.84,3003795.2,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-88947,USR-397,2026-02-05 21:42:00,Debit,WARTEG,-,5812,19602.42,4355200.08,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88623,USR-437,2026-02-05 21:42:00,Debit,JAJANAN GEROBAK,-,5814,9190.29,31807607.94,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-87440,USR-496,2026-02-05 21:42:00,Debit,NASI PADANG SEDERHANA,-,5812,33680.72,13150940.92,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-89573,USR-304,2026-02-05 21:43:00,Debit,WARUNG SEMBAKO,-,5411,33931.14,2519852.08,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-90090,USR-349,2026-02-05 21:43:00,Debit,BAKSO LAPANGAN TEMBAK,-,5812,21984.3,781380.08,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-89967,USR-414,2026-02-05 21:43:00,Debit,NASI PADANG SEDERHANA,-,5812,19487.59,18001564.61,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-89419,USR-464,2026-02-05 21:43:00,Debit,ES TEH KAMPUS,-,5814,6021.42,35576796.51,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-88225,USR-111,2026-02-05 21:44:00,Debit,GORENGAN PINGGIR JALAN,-,5814,13972.22,984010.74,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-90096,USR-349,2026-02-05 21:44:00,Debit,WARUNG NASI CAMPUR,-,5812,23008.81,377041.38,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88348,USR-455,2026-02-05 21:44:00,Debit,MOBILE LEGENDS DM,-,7999,23984.92,19149863.68,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88286,USR-038,2026-02-05 21:45:00,Debit,TOKOCRYPTO,-,6211,246094.82,667987.87,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-89951,USR-192,2026-02-05 21:45:00,Debit,WATSONS/GUARDIAN,-,5977,66877.47,1664545.97,Needs,Groceries & Kebutuhan Pokok,0,Wants,Kesehatan & Perawatan Diri
TRX-87910,USR-323,2026-02-05 21:45:00,Debit,BENGKEL MOTOR,-,7538,124608.8,2126702.63,Needs,Transportasi,0,Needs,Transportasi
TRX-89872,USR-457,2026-02-05 21:45:00,Debit,PUSKESMAS,-,8099,35008.12,12629196.9,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-87981,USR-465,2026-02-05 21:45:00,Debit,SHOPEEPAY,-,6540,72857.58,38768762.05,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-88728,USR-475,2026-02-05 21:45:00,Debit,SPOTIFY,-,4899,54900.0,6827196.48,Wants,Hiburan & Langganan,0,Needs,Hiburan & Langganan
TRX-89406,USR-477,2026-02-05 21:45:00,Debit,GORENGAN PINGGIR JALAN,-,5814,8201.16,27902891.89,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-88385,USR-494,2026-02-05 21:45:00,Debit,FREE FIRE DM,-,7999,33465.85,6112131.19,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-87852,USR-325,2026-02-05 21:46:00,Debit,GRAB INDONESIA,-,4121,24018.31,2765262.53,Needs,Transportasi,0,Needs,Transportasi
TRX-88633,USR-361,2026-02-05 21:46:00,Debit,YOSHINOYA,-,5812,46864.82,2085962.09,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-87628,USR-183,2026-02-05 21:47:00,Debit,VIDIO.COM,-,4899,35000.0,40165.64,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88938,USR-377,2026-02-05 21:47:00,Debit,FOTOKOPI & PRINT,-,5111,4262.92,993550.9,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-87450,USR-409,2026-02-05 21:47:00,Debit,ES KELAPA/JAJANAN BUAH,-,5814,9349.12,37037941.04,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-89245,USR-413,2026-02-05 21:47:00,Debit,RUMAH MAKAN PADANG,-,5812,24854.02,25852910.84,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88247,USR-429,2026-02-05 21:47:00,Debit,LINKAJA,-,6540,65595.19,7649022.67,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-89624,USR-044,2026-02-05 21:48:00,Debit,TEH TARIK PINGGIR JALAN,-,5814,11196.3,1653467.09,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-88831,USR-247,2026-02-05 21:48:00,Debit,BENGKEL MOBIL,-,7538,154767.6,1999027.84,Needs,Transportasi,0,Needs,Transportasi
TRX-89866,USR-364,2026-02-05 21:48:00,Debit,KARAOKE INUL VIZTA,-,7929,158302.11,1334680.1,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88303,USR-374,2026-02-05 21:48:00,Debit,WARUNG SEMBAKO,-,5411,8507.02,2908095.81,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-88810,USR-408,2026-02-05 21:48:00,Debit,WARTEG,-,5812,14239.75,7700677.01,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88341,USR-455,2026-02-05 21:48:00,Debit,JAJANAN GEROBAK,-,5814,6065.87,19250884.68,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-88711,USR-470,2026-02-05 21:48:00,Debit,VIDIO.COM,-,4899,35000.0,19910017.43,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89535,USR-296,2026-02-05 21:50:00,Debit,GOJEK INDONESIA,-,4121,16722.61,3084066.93,Needs,Transportasi,0,Needs,Transportasi
TRX-87446,USR-409,2026-02-05 21:50:00,Debit,BAKSO LAPANGAN TEMBAK,-,5812,21882.53,37129719.51,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-87674,USR-484,2026-02-05 21:50:00,Debit,YOUTUBE PREMIUM,-,4899,59000.0,15027146.55,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88689,USR-082,2026-02-05 21:51:00,Debit,XXI / CINEPLEX 21,-,7832,71023.26,681375.85,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88003,USR-118,2026-02-05 21:51:00,Debit,TRANSMART CARREFOUR,-,5411,313801.6,1301943.45,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-89403,USR-129,2026-02-05 21:51:00,Debit,WARUNG SEMBAKO,-,5411,206408.47,1448772.42,Needs,Groceries & Kebutuhan Pokok,1,Needs,Groceries & Kebutuhan Pokok
TRX-88277,USR-454,2026-02-05 21:51:00,Debit,JAJANAN GEROBAK,-,5814,12926.76,6621241.38,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-90033,USR-459,2026-02-05 21:51:00,Debit,LOTTEMART,-,5411,42909.75,15153096.8,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-89143,USR-187,2026-02-05 21:52:00,Debit,GOJEK INDONESIA,-,4121,5931.76,17626.26,Needs,Transportasi,0,Needs,Transportasi
TRX-88878,USR-224,2026-02-05 21:52:00,Debit,KRL COMMUTER LINE,-,4111,5359.88,660643.72,Needs,Transportasi,0,Needs,Transportasi
TRX-89776,USR-265,2026-02-05 21:52:00,Debit,CAFE AESTHETIC,-,5814,204369.33,731781.03,Wants,F&B dan Nongkrong,1,Wants,F&B dan Nongkrong
TRX-88720,USR-297,2026-02-05 21:52:00,Debit,SPBU PERTAMINA,-,5541,2000.0,2814335.25,Needs,Transportasi,0,Needs,Transportasi
TRX-88398,USR-401,2026-02-05 21:52:00,Debit,KOPITIAM,-,5814,48913.67,19073389.82,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88168,USR-006,2026-02-05 21:53:00,Debit,BIS ANTAR KOTA,-,4111,95632.71,644829.35,Needs,Transportasi,0,Needs,Transportasi
TRX-89935,USR-161,2026-02-05 21:53:00,Debit,PUBG MOBILE UC,-,7999,436926.65,288737.06,Wants,Hiburan & Langganan,1,Wants,Hiburan & Langganan
TRX-87847,USR-363,2026-02-05 21:53:00,Debit,OVO/DANA/GOPAY,-,6540,97737.63,1664077.75,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-87473,USR-281,2026-02-05 21:54:00,Debit,KFC INDONESIA,-,5814,63193.43,1768000.67,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88844,USR-352,2026-02-05 21:54:00,Debit,NASI KUNING BU NUNUNG,-,5812,16575.11,3131986.81,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88445,USR-468,2026-02-05 21:54:00,Debit,KOPI KENANGAN,-,5814,22528.54,27834817.3,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-88454,USR-084,2026-02-05 21:55:00,Debit,MAXIM INDONESIA,-,4121,19270.62,1313048.16,Needs,Transportasi,0,Needs,Transportasi
TRX-89404,USR-129,2026-02-05 21:55:00,Debit,GALON & GAS,-,5499,61160.34,1387612.08,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-87992,USR-238,2026-02-05 21:55:00,Debit,ES KELAPA/JAJANAN BUAH,-,5814,22041.05,136142.88,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-89760,USR-340,2026-02-05 21:55:00,Debit,TIMEZONE,-,7999,182710.79,2826669.89,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-87967,USR-424,2026-02-05 21:55:00,Debit,SHOPEEPAY,-,6540,85788.5,34442125.7,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-87789,USR-478,2026-02-05 21:55:00,Debit,PASAR TRADISIONAL,-,5411,96020.86,33572955.91,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-88795,USR-240,2026-02-05 21:56:00,Debit,XXI / CINEPLEX 21,-,7832,60629.71,2131816.36,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88233,USR-319,2026-02-05 21:56:00,Debit,BOBA/MINUMAN KEKINIAN,-,5814,14874.57,2429163.94,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-89116,USR-371,2026-02-05 21:56:00,Debit,SUPERINDO,-,5411,51768.07,2367704.41,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-89102,USR-412,2026-02-05 21:56:00,Debit,VIDIO.COM,-,4899,35000.0,17502788.41,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88729,USR-475,2026-02-05 21:56:00,Debit,VIDIO.COM,-,4899,35000.0,6792196.48,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89361,USR-028,2026-02-05 21:57:00,Debit,INDOMARET,-,5411,49896.13,169584.41,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-90003,USR-150,2026-02-05 21:57:00,Debit,TRF KE JINDRA WIBISONO,bayar buku,4829,60471.45,354480.3,Transfer,Transfer P2P,0,Needs,Groceries & Kebutuhan Pokok
TRX-89290,USR-172,2026-02-05 21:57:00,Debit,KOPITIAM,-,5814,21887.76,1026209.98,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-87917,USR-333,2026-02-05 21:57:00,Debit,SUPERINDO,-,5411,108548.13,3702787.51,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-89736,USR-367,2026-02-05 21:57:00,Debit,NASI PADANG SEDERHANA,-,5812,24371.91,851911.35,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-89497,USR-435,2026-02-05 21:57:00,Debit,ES KELAPA/JAJANAN BUAH,-,5814,26906.73,27841386.95,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-89493,USR-280,2026-02-05 21:58:00,Debit,FREE FIRE DM,-,7999,7605.96,4532997.6,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-87545,USR-003,2026-02-05 21:59:00,Debit,JAJANAN GEROBAK,-,5814,6571.46,11570.92,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-88178,USR-046,2026-02-05 21:59:00,Debit,TOKOCRYPTO,-,6211,26806.67,124593.43,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-89174,USR-052,2026-02-05 21:59:00,Debit,ES TEH KAMPUS,-,5814,9600.49,5838.05,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-88090,USR-025,2026-02-05 22:03:00,Debit,NETFLIX,-,4899,186000.0,1029117.53,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-90041,USR-331,2026-02-05 22:04:00,Debit,SPOTIFY,-,4899,54900.0,1874812.79,Wants,Hiburan & Langganan,0,Needs,Hiburan & Langganan
TRX-89732,USR-428,2026-02-05 22:05:00,Debit,VIDIO.COM,-,4899,35000.0,11026424.09,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89276,USR-430,2026-02-05 22:05:00,Debit,MOBILE LEGENDS DM,-,7999,9425.35,16645214.95,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89748,USR-367,2026-02-05 22:06:00,Debit,STEAM/VALORANT,-,7999,237473.19,82365.12,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88677,USR-450,2026-02-05 22:06:00,Debit,VIDIO.COM,-,4899,35000.0,40188053.8,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-87838,USR-473,2026-02-05 22:07:00,Debit,CGV CINEMAS,-,7832,71259.1,13583131.51,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88881,USR-224,2026-02-05 22:08:00,Debit,GENSHIN IMPACT,-,7999,179137.79,249977.15,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88049,USR-418,2026-02-05 22:08:00,Debit,CGV CINEMAS,-,7832,59585.03,24402593.24,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-89819,USR-274,2026-02-05 22:13:00,Debit,GENSHIN IMPACT,-,7999,197138.18,3730657.43,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88490,USR-479,2026-02-05 22:14:00,Debit,YOUTUBE PREMIUM,-,4899,59000.0,26928203.54,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-88123,USR-480,2026-02-05 22:14:00,Debit,STEAM/VALORANT,-,7999,194575.4,8462867.41,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-87441,USR-496,2026-02-05 22:14:00,Debit,CGV CINEMAS,-,7832,69321.76,13081619.16,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-87641,USR-056,2026-02-05 22:17:00,Debit,TRANS STUDIO,-,7996,270223.45,197161.31,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-87784,USR-083,2026-02-05 22:19:00,Debit,KARAOKE INUL VIZTA,-,7929,118624.66,46862.26,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
